0	1069	0.24850280582904816	0.25152552127838135	0.24984242022037506	0.25012925267219543
1	3	0.2878577709197998	0.28666192293167114	0.21968314051628113	0.20579718053340912
1	27	0.232948899269104	0.24151071906089783	0.2695568799972534	0.25598350167274475
1	343	0.2016485333442688	0.24675461649894714	0.18811604380607605	0.363480806350708
1	516	0.22244085371494293	0.33514103293418884	0.2163398116827011	0.22607830166816711
1	564	0.24090619385242462	0.24735379219055176	0.2912154495716095	0.22052456438541412
1	893	0.265403687953949	0.2367936074733734	0.2006174921989441	0.2971852123737335
1	1062	0.20729678869247437	0.20701450109481812	0.3414919972419739	0.24419671297073364
1	1468	0.18686659634113312	0.30407825112342834	0.24893057346343994	0.2601245939731598
2	51	0.24914109706878662	0.24863065779209137	0.24958322942256927	0.25264501571655273
3	45	0.25170353055000305	0.24642519652843475	0.25023409724235535	0.25163716077804565
4	202	0.2517088055610657	0.25954508781433105	0.233381986618042	0.2553641200065613
4	327	0.2487075924873352	0.2487824708223343	0.24886828660964966	0.25364163517951965
5	97	0.24979686737060547	0.24869795143604279	0.2514977753162384	0.25000739097595215
6	1039	0.25167953968048096	0.25138720870018005	0.24841421842575073	0.24851901829242706
7	148	0.3040122389793396	0.17528580129146576	0.25656482577323914	0.2641371488571167
7	309	0.23273727297782898	0.24728912115097046	0.2394152581691742	0.28055834770202637
7	348	0.24849018454551697	0.23657862842082977	0.2642205059528351	0.25071069598197937
8	458	0.251225084066391	0.24825336039066315	0.2497984617948532	0.25072309374809265
9	1092	0.25141212344169617	0.2501060962677002	0.2489607036113739	0.24952109158039093
10	151	0.2502155900001526	0.250597208738327	0.24577350914478302	0.25341367721557617
11	33	0.16628368198871613	0.27406975626945496	0.1839486062526703	0.3756979703903198
11	56	0.25662150979042053	0.33761849999427795	0.2289094477891922	0.1768505722284317
11	283	0.23251298069953918	0.33457058668136597	0.17820166051387787	0.2547147572040558
11	323	0.14902669191360474	0.2841566801071167	0.21624676883220673	0.35056984424591064
11	645	0.2712664306163788	0.1660202145576477	0.2785502076148987	0.28416314721107483
11	957	0.2529924809932709	0.1952207088470459	0.30554988980293274	0.24623693525791168
11	1016	0.26972851157188416	0.19607673585414886	0.28938788175582886	0.24480687081813812
11	1026	0.24246232211589813	0.21997730433940887	0.2373928725719452	0.3001675009727478
12	22	0.2637793719768524	0.2647867202758789	0.21827557682991028	0.2531583309173584
12	23	0.27817225456237793	0.298292338848114	0.1614474356174469	0.26208797097206116
12	24	0.2542051374912262	0.25305020809173584	0.24274973571300507	0.2499949336051941
13	191	0.2496320903301239	0.24837352335453033	0.2504677474498749	0.2515266537666321
14	7	0.25263625383377075	0.2551427483558655	0.2660364806652069	0.22618448734283447
14	11	0.3214242160320282	0.1371709406375885	0.2818935513496399	0.2595112919807434
14	23	0.18068291246891022	0.2908235490322113	0.26830264925956726	0.26019084453582764
14	25	0.19916273653507233	0.28034743666648865	0.22675250470638275	0.2937373220920563
14	26	0.24909906089305878	0.2555953562259674	0.29087382555007935	0.20443175733089447
14	40	0.2723141014575958	0.20773538947105408	0.2714293599128723	0.2485211342573166
14	46	0.25168782472610474	0.2050790786743164	0.32919225096702576	0.2140408605337143
14	52	0.12851792573928833	0.2524712085723877	0.3401961624622345	0.2788146734237671
14	53	0.2624415159225464	0.29023224115371704	0.2868160605430603	0.16051016747951508
14	76	0.25072914361953735	0.2028997838497162	0.3096495568752289	0.23672151565551758
14	77	0.24306197464466095	0.20060443878173828	0.38304007053375244	0.17329350113868713
14	78	0.28309834003448486	0.2110569328069687	0.1761326640844345	0.32971206307411194
14	89	0.2993547022342682	0.19195914268493652	0.24408937990665436	0.26459676027297974
14	96	0.26938170194625854	0.18320982158184052	0.25224918127059937	0.2951592803001404
14	102	0.30901095271110535	0.1725296974182129	0.25181347131729126	0.2666458487510681
14	119	0.21634016931056976	0.2485058456659317	0.26800641417503357	0.26714757084846497
14	173	0.3066416084766388	0.20652233064174652	0.279239296913147	0.2075967788696289
14	186	0.24219989776611328	0.25871339440345764	0.3028688430786133	0.1962178498506546
14	188	0.298942506313324	0.16739197075366974	0.28712159395217896	0.24654392898082733
14	191	0.16307206451892853	0.27529793977737427	0.25329622626304626	0.30833378434181213
14	195	0.16920502483844757	0.19014187157154083	0.36694034934043884	0.27371275424957275
14	200	0.2383292317390442	0.2734180688858032	0.22614149749279022	0.26211118698120117
14	206	0.2321140170097351	0.25218066573143005	0.2414977252483368	0.27420759201049805
14	224	0.2868364155292511	0.24219238758087158	0.2553367018699646	0.2156345099210739
14	225	0.1736583560705185	0.21330392360687256	0.3765683174133301	0.23646941781044006
14	227	0.28868624567985535	0.19073927402496338	0.28771892189979553	0.23285554349422455
14	236	0.130760058760643	0.27502673864364624	0.2937094569206238	0.3005037307739258
14	268	0.26604634523391724	0.24566058814525604	0.2573263645172119	0.2309666872024536
14	269	0.23506547510623932	0.32589295506477356	0.20748096704483032	0.231560617685318
14	285	0.18826456367969513	0.2949526011943817	0.2817264497280121	0.23505638539791107
14	331	0.1650213897228241	0.3736940920352936	0.2465009093284607	0.21478360891342163
14	344	0.2808329164981842	0.2986937463283539	0.27711907029151917	0.14335423707962036
14	349	0.2137557864189148	0.24484598636627197	0.27531126141548157	0.26608696579933167
14	355	0.17134909331798553	0.22706878185272217	0.33004695177078247	0.271535187959671
14	426	0.25090861320495605	0.2603062093257904	0.2880339026451111	0.20075124502182007
14	459	0.28684452176094055	0.23995791375637054	0.22338777780532837	0.24980978667736053
14	460	0.26166465878486633	0.1984982043504715	0.31560882925987244	0.22422829270362854
14	461	0.2766475975513458	0.180852010846138	0.2625168263912201	0.2799835503101349
14	462	0.22563959658145905	0.2788834571838379	0.2961280941963196	0.19934886693954468
14	522	0.22302310168743134	0.24384835362434387	0.23760372400283813	0.29552480578422546
14	525	0.2954391539096832	0.15340988337993622	0.290753573179245	0.26039737462997437
14	575	0.20612429082393646	0.31933894753456116	0.27570822834968567	0.1988285481929779
14	717	0.1769314855337143	0.25459274649620056	0.34937551617622375	0.2191002517938614
14	729	0.32806140184402466	0.1655738204717636	0.3271719515323639	0.17919281125068665
14	759	0.19996251165866852	0.34960636496543884	0.23318129777908325	0.2172498255968094
14	768	0.28055304288864136	0.21605263650417328	0.3534335196018219	0.14996081590652466
14	850	0.23860441148281097	0.21858036518096924	0.2901095747947693	0.2527056336402893
14	980	0.1814643293619156	0.31379231810569763	0.3049623668193817	0.19978098571300507
14	1007	0.2556685209274292	0.25456124544143677	0.2551242709159851	0.2346459925174713
14	1059	0.25278574228286743	0.2017296552658081	0.30304867029190063	0.24243594706058502
14	1220	0.1816195547580719	0.2546137273311615	0.34670159220695496	0.21706512570381165
14	1522	0.2759725749492645	0.28467682003974915	0.15292705595493317	0.28642356395721436
15	203	0.25905895233154297	0.24175284802913666	0.2181398868560791	0.28104832768440247
15	228	0.23241031169891357	0.2620387375354767	0.321552038192749	0.18399889767169952
15	473	0.21082468330860138	0.31583157181739807	0.25231730937957764	0.2210264503955841
15	606	0.22392715513706207	0.25721144676208496	0.26466938853263855	0.2541919946670532
15	764	0.21835672855377197	0.27289438247680664	0.2736663520336151	0.23508253693580627
15	1440	0.27414801716804504	0.24834425747394562	0.2079753279685974	0.2695324122905731
16	1	0.25767675042152405	0.20198197662830353	0.29873883724212646	0.24160245060920715
16	31	0.24052944779396057	0.16541294753551483	0.3366453945636749	0.2574121952056885
16	69	0.29161950945854187	0.1531997174024582	0.3566828668117523	0.19849789142608643
16	117	0.24446158111095428	0.2757130265235901	0.34301239252090454	0.1368129998445511
16	168	0.31150445342063904	0.22176727652549744	0.2407398372888565	0.22598843276500702
16	250	0.20495204627513885	0.242971733212471	0.2760768234729767	0.27599939703941345
16	487	0.2806794047355652	0.25407448410987854	0.21820774674415588	0.2470383495092392
16	1007	0.24900135397911072	0.291977196931839	0.22964216768741608	0.22937928140163422
17	221	0.16832448542118073	0.30172300338745117	0.27518704533576965	0.25476548075675964
17	390	0.2903926372528076	0.29289042949676514	0.16309820115566254	0.2536187469959259
17	414	0.21502380073070526	0.2659240961074829	0.26374778151512146	0.2553043067455292
17	535	0.25533702969551086	0.34206128120422363	0.1767234057188034	0.2258782833814621
17	1279	0.2599235773086548	0.25716516375541687	0.22768071293830872	0.25523054599761963
18	164	0.25225624442100525	0.25078141689300537	0.25120848417282104	0.24575385451316833
19	3	0.23939001560211182	0.26379159092903137	0.17841821908950806	0.31840014457702637
19	27	0.2750294804573059	0.26564010977745056	0.1547532081604004	0.30457720160484314
19	113	0.3333336412906647	0.18937622010707855	0.20386844873428345	0.27342167496681213
19	255	0.2821448743343353	0.23076999187469482	0.24521680176258087	0.24186833202838898
20	228	0.2515351176261902	0.24965524673461914	0.252422571182251	0.2463870495557785
21	90	0.2819935381412506	0.2727566957473755	0.184408500790596	0.2608412504196167
21	205	0.24960818886756897	0.2706271708011627	0.23113618791103363	0.24862846732139587
22	164	0.21237488090991974	0.280997633934021	0.20885178446769714	0.2977757155895233
22	845	0.2776738405227661	0.2690217196941376	0.2086482048034668	0.24465623497962952
22	1234	0.2278764694929123	0.2603814899921417	0.25476208329200745	0.25697994232177734
23	806	0.2506949007511139	0.2515067756175995	0.248670756816864	0.2491275668144226
24	168	0.3424966335296631	0.2232256531715393	0.1980072259902954	0.2362704873085022
24	169	0.2902946174144745	0.24428384006023407	0.23914380371570587	0.22627773880958557
24	255	0.27802228927612305	0.23282171785831451	0.23014463484287262	0.2590113580226898
24	294	0.3236478865146637	0.30268770456314087	0.11600194126367569	0.25766247510910034
24	347	0.20030398666858673	0.24576446413993835	0.2324666678905487	0.321464866399765
24	523	0.24531744420528412	0.23271863162517548	0.2257150113582611	0.2962489128112793
24	610	0.29243776202201843	0.21280524134635925	0.29644647240638733	0.19831053912639618
24	770	0.25586575269699097	0.24104313552379608	0.252629816532135	0.25046128034591675
25	56	0.26115742325782776	0.23626123368740082	0.26234713196754456	0.24023422598838806
25	349	0.22027944028377533	0.2667340338230133	0.27105626463890076	0.2419302612543106
26	274	0.28328046202659607	0.26231008768081665	0.17190691828727722	0.28250253200531006
26	527	0.24803641438484192	0.25459474325180054	0.2495286613702774	0.24784018099308014
27	1007	0.2533036470413208	0.2507234215736389	0.24908162653446198	0.2468913048505783
28	198	0.249583438038826	0.2966657876968384	0.26154765486717224	0.19220313429832458
28	568	0.23294159770011902	0.29531607031822205	0.21442139148712158	0.25732094049453735
28	621	0.242899551987648	0.24525287747383118	0.2665710151195526	0.2452765554189682
28	902	0.21999619901180267	0.2700951397418976	0.27112627029418945	0.2387823760509491
28	1076	0.220615953207016	0.2727721035480499	0.25523337721824646	0.25137853622436523
29	12	0.23817436397075653	0.2683939039707184	0.2231224924325943	0.2703092098236084
29	527	0.24249118566513062	0.2527444362640381	0.25050944089889526	0.25425493717193604
30	643	0.25378572940826416	0.25237327814102173	0.252349853515625	0.2414911389350891
30	840	0.24855729937553406	0.28678402304649353	0.267887145280838	0.1967715173959732
30	1140	0.24353258311748505	0.2574102282524109	0.26009610295295715	0.23896107077598572
31	201	0.28758785128593445	0.26771095395088196	0.2119511216878891	0.2327500730752945
31	284	0.22716566920280457	0.25732436776161194	0.25377291440963745	0.26173701882362366
31	658	0.24422356486320496	0.2581290006637573	0.2466505467891693	0.2509968876838684
32	25	0.2939163148403168	0.18713873624801636	0.25219929218292236	0.2667456567287445
32	1254	0.258330762386322	0.2529275715351105	0.2372065633535385	0.2515351176261902
33	25	0.2863408029079437	0.21180960536003113	0.2536247670650482	0.24822480976581573
33	204	0.2458113133907318	0.2884349822998047	0.273477703332901	0.1922760009765625
33	215	0.21513263881206512	0.2415459305047989	0.31531059741973877	0.22801081836223602
